"id","visit_date","survey_type","species","capture_life_stage","length","weight","bd_load","sample_id"
84218,2014-09-08,cmr,ramu,adult,54,16,960.0,DESO2648
72996,2008-09-13,cmr,ramu,adult,54,16,1967.9999999999998,RKS7584
70505,2008-09-15,cmr,ramu,adult,51,16,3935.9999999999995,RKS7330
72313,2007-08-13,swab,ramu,adult,49,14,12192.0,RKS5937
10101,2016-06-25,cmr,ramu,adult,44,9,31920.0,RKS21146
12590,2012-08-27,swab,ramu,adult,47,12,336.00000000000006,RKS15196
70550,2014-08-10,cmr,ramu,adult,48,12,672.0000000000001,RKS17751
10100,2015-09-14,cmr,ramu,adult,71,54,3840.0,RKS19870
71962,2009-08-05,swab,ramu,adult,71,46,17856.0,RKS7857
70736,2008-07-31,swab,ramu,adult,60,28,1344.0000000000002,RKS6717
10101,2015-08-25,cmr,ramu,adult,43,8,19871.52,RKS20342
70550,2016-07-14,cmr,ramu,adult,53,16,828092.52,RKS21419
70505,2009-09-17,cmr,ramu,adult,56,18,624.0,RKS9591
70550,2012-08-29,cmr,ramu,adult,42,7,179328.0,RKS15282
12603,2009-09-04,swab,ramu,adult,45,8,1056.0,RKS9155
72996,2005-07-25,cmr,ramu,adult,45,9,2256.0,RKS2213
50194,2010-08-24,cmr,ramu,adult,46,10,15696.0,RKS11162
70505,2008-09-15,cmr,ramu,adult,52,16,480.0,RKS7264
70158,2008-08-28,swab,ramu,adult,65,34,10704.0,RKS7248
72996,2006-07-17,cmr,ramu,adult,45,9,19968.0,RKS2408
10285,2014-07-08,cmr,ramu,adult,59,27,528.0,RKS16272
70550,2009-07-24,cmr,ramu,adult,57,12,7823.999999999999,RKS7739
72996,2005-07-25,cmr,ramu,adult,47,10,432.0,RKS1997
70550,2016-07-12,cmr,ramu,adult,51,14,6299.248,RKS21345
84221,2013-07-25,cmr,ramu,adult,47,10,1104.0,DESO1407
70550,2013-08-18,cmr,ramu,adult,48,13,13536.0,USGS1584
70439,2009-06-12,swab,ramu,adult,69,38,2304.0,RKS7767
70550,2010-09-07,cmr,ramu,adult,57,26,2256.0,RKS11895
70413,2013-09-07,cmr,ramu,adult,54,16,4032.0,YFS308
72996,2005-07-25,cmr,ramu,adult,44,10,15024.0,RKS2219
10100,2015-08-30,swab,ramu,adult,61,28,1683408.0,RKS19937
72996,2005-07-25,cmr,ramu,adult,46,10,24287.999999999996,RKS2183
70449,2015-07-17,cmr,ramu,adult,62,25,208212.0,RKS18809
70550,2013-08-26,cmr,ramu,adult,50,11,5423.999999999999,USGS1656
84235,2014-07-01,cmr,ramu,adult,47,14,1104.0,DESO2061
71539,2006-07-02,swab,ramu,adult,43,9,672.0000000000001,RKS2739
11070,2011-07-30,swab,ramu,adult,51,14,144.0,RKS12229
70550,2015-09-03,cmr,ramu,adult,62,30,17065.92,RKS19564
72808,2015-09-14,cmr,ramu,adult,43,10,2252.64,RKS20617
10100,2015-09-09,cmr,ramu,adult,54,18,2956964.16,RKS19832
10100,2016-08-03,cmr,ramu,adult,49,13,82352.688,RKS21783
70550,2016-07-12,cmr,ramu,adult,40,6,186729.88,RKS21329
72996,2014-06-23,cmr,ramu,adult,43,11,3888.0000000000005,RKS16754
10102,2015-08-25,cmr,ramu,adult,51,13,693520.0,RKS19886
70550,2006-08-31,cmr,ramu,adult,52,16,175056.0,RKS3907
10100,2015-09-09,cmr,ramu,adult,58,20,492.0,RKS19714
72476,2005-08-25,swab,ramu,adult,50,16,4464.0,RKS3054
72996,2006-07-17,cmr,ramu,adult,48,10,240.0,RKS3757
72996,2007-06-01,swab,ramu,adult,48,17,1772208.0,RKS2530
84309,2014-07-18,cmr,ramu,adult,59,25,6192.0,DESO2237
10101,2015-08-24,cmr,ramu,adult,42,7,30744560,RKS18622
70439,2009-06-12,swab,ramu,adult,82,67,187872.0,RKS7693
84309,2013-09-13,cmr,ramu,adult,52,18,6240.0,DESO1725
10100,2015-09-08,cmr,ramu,adult,68,33,4605280.0,RKS19599
11537,2009-09-11,swab,ramu,adult,48,14,222576.0,RKS9607
11858,2015-08-26,cmr,ramu,adult,56,18,8438347.2,RKS20330
72996,2006-07-17,cmr,ramu,adult,47,10,1200.0,RKS3576
70550,2008-07-28,cmr,ramu,adult,61,30,12288.0,RKS6690
72808,2015-08-13,cmr,ramu,adult,42,10,2029.44,RKS18682
50170,2010-08-25,cmr,ramu,adult,42,8,2348592.0,RKS11194
84221,2014-07-18,cmr,ramu,adult,52,16,288.0,DESO2132
10100,2015-09-10,cmr,ramu,adult,57,19,1286909.28,RKS20514
70514,2005-06-30,swab,ramu,adult,37,6,288.0,RKS1084
72996,2005-07-25,cmr,ramu,adult,51,16,2160.0,RKS1923
84221,2014-08-06,cmr,ramu,adult,43,10,288.0,DESO2350
70505,2015-06-22,cmr,ramu,adult,43,10,1330.08,RKS17896
72996,2005-07-25,cmr,ramu,adult,49,10,2016.0,RKS2148
84309,2014-07-17,cmr,ramu,adult,52,14,96.0,DESO2116
10101,2015-09-11,cmr,ramu,adult,47,10,2790.24,RKS19856
84221,2014-08-07,cmr,ramu,adult,43,9,768.0,DESO2285
10101,2015-08-27,cmr,ramu,adult,47,10,670503.84,RKS20231
72996,2009-08-16,cmr,ramu,adult,55,17,96.0,RKS7952
72996,2005-07-25,cmr,ramu,adult,54,12,3984.0,RKS2160
70619,2009-07-16,cmr,ramu,adult,50,12,6576.000000000001,RKS7664
72996,2007-08-29,cmr,ramu,adult,58,17,1728.0,RKS5985
72996,2005-09-21,cmr,ramu,adult,48,10,31920.0,RKS2347
72808,2015-06-12,cmr,ramu,adult,52,15,295.2,RKS17601
72996,2006-09-13,cmr,ramu,adult,56,16,70080.0,RKS2505
72996,2005-07-25,cmr,ramu,adult,42,9,624.0,RKS2042
84221,2013-09-10,cmr,ramu,adult,48,12,432.0,DESO1619
10102,2015-08-25,cmr,ramu,adult,50,10,9103893.6,RKS20358
72808,2015-06-11,cmr,ramu,adult,56,21,3524.64,RKS17585
10102,2015-08-25,cmr,ramu,adult,60,18,414324.48,RKS20356
72996,2006-07-17,cmr,ramu,adult,52,13,70128.0,RKS3814
84309,2013-06-20,cmr,ramu,adult,47,12,48.0,DESO1098
50194,2010-08-24,cmr,ramu,adult,41,8,3360.0,RKS11178
70550,2007-07-31,cmr,ramu,adult,52,18,20880.0,RKS5895
10100,2015-09-14,cmr,ramu,adult,65,31,607067.04,RKS20479
10101,2015-08-25,cmr,ramu,adult,49,11,42827280,RKS20083
11858,2015-08-25,cmr,ramu,adult,48,13,136001.28,RKS19970
11469,2009-08-02,swab,ramu,adult,44,8,48.0,RKS8034
70279,2013-08-17,cmr,ramu,adult,48,12,2784.0,USGS1792
10101,2015-08-26,cmr,ramu,adult,51,12,8139171.84,RKS20111
72996,2007-06-18,cmr,ramu,adult,47,10,1152.0,RKS4950
10101,2015-08-26,cmr,ramu,adult,47,11,2164560.0,RKS19924
72996,2007-08-29,cmr,ramu,adult,54,16,6528.000000000001,RKS5989
72996,2006-08-07,cmr,ramu,adult,50,11,4176.0,RKS3701
71967,2006-07-26,swab,ramu,adult,48,8,1104.0,RKS3481
10101,2015-08-31,cmr,ramu,adult,61,22,8000.0,RKS20019
84221,2013-09-10,cmr,ramu,adult,53,18,3840.0,DESO1613
10100,2015-09-09,cmr,ramu,adult,66,29,24168320,RKS19842
70505,2015-08-17,cmr,ramu,adult,49,13,44431.2,RKS19445
10100,2015-09-08,cmr,ramu,adult,58,18,2800400.0,RKS19605
72808,2015-07-06,cmr,ramu,adult,62,29,2832.0,RKS18296
84309,2013-08-22,cmr,ramu,adult,56,20,192.0,DESO1527
70550,2008-07-16,cmr,ramu,adult,54,16,144.0,RKS6433
72996,2006-09-28,swab,ramu,adult,55,15,31440.0,RKS4101
72996,2006-07-17,cmr,ramu,adult,47,8,4704.0,RKS3747
70550,2007-07-01,cmr,ramu,adult,49,10,528.0,RKS4959
72996,2006-09-28,cmr,ramu,adult,50,12,9024.0,RKS4097
72953,2008-08-16,swab,ramu,adult,43,8,190416.0,RKS7027
70439,2008-07-09,swab,ramu,adult,42,8,1008.0,RKS6407
10223,2007-06-27,swab,ramu,adult,40,6,129744.0,RKS4144
10201,2010-07-16,swab,ramu,adult,48,12,3095952.0,RKS10131
10101,2015-08-31,cmr,ramu,adult,56,21,2416607.52,RKS20269
70550,2016-08-10,cmr,ramu,adult,48,11,236840.96,RKS21907
50183,2010-08-09,cmr,ramu,adult,42,7,48.0,RKS10626
10316,2006-08-26,swab,ramu,adult,41,8,150672.0,RKS4502
84221,2013-09-10,cmr,ramu,adult,55,22,9792.0,DESO1585
84309,2014-09-11,cmr,ramu,adult,59,21,768.0,DESO2509
10101,2015-08-25,cmr,ramu,adult,57,21,7614080.0,RKS20065
84309,2013-07-25,cmr,ramu,adult,52,18,288.0,DESO1343
10422,2011-07-31,swab,ramu,adult,51,12,5568.0,RKS12228
70550,2013-08-27,cmr,ramu,adult,47,11,48.0,USGS1675
70550,2006-08-21,cmr,ramu,adult,49,14,11424.0,RKS3900
72996,2005-07-25,cmr,ramu,adult,50,17,576.0,RKS1995
72996,2009-08-16,cmr,ramu,adult,51,16,11856.000000000002,RKS8395
72996,2007-06-01,swab,ramu,adult,53,13,18672.0,RKS2545
10101,2015-08-31,cmr,ramu,adult,64,18,6266.4,RKS20246
10285,2014-07-08,cmr,ramu,adult,54,18,288.0,RKS16274
72808,2015-07-07,cmr,ramu,adult,55,23,9999.84,RKS18334
72996,2007-07-30,cmr,ramu,adult,54,15,24720.0,RKS5865
70550,2006-08-21,cmr,ramu,adult,54,18,105504.0,RKS3861
70413,2016-07-17,cmr,ramu,adult,58,21,255030.064,RKS21572
70413,2015-08-29,cmr,ramu,adult,52,17,173683.68,RKS19490
70550,2015-08-04,cmr,ramu,adult,57,25,2816.16,RKS18924
72135,2007-08-12,swab,ramu,adult,62,22,18288.0,RKS5933
84221,2014-09-09,cmr,ramu,adult,52,18,480.0,DESO2673
84221,2014-08-07,cmr,ramu,adult,45,11,816.0000000000001,DESO2330
72996,2006-07-17,cmr,ramu,adult,53,10,30384.0,RKS3748
70550,2016-07-14,cmr,ramu,adult,61,22,896514.416,RKS21413
70563,2009-06-24,swab,ramu,adult,59,21,528.0,RKS7370
10101,2015-08-24,cmr,ramu,adult,45,8,12993120,RKS18476
84221,2014-06-17,cmr,ramu,adult,45,11,2592.0,DESO1875
10100,2015-09-09,cmr,ramu,adult,64,27,1369379.04,RKS19658
70567,2013-07-14,cmr,ramu,adult,62,24,1344.0000000000002,RKS16424
84309,2014-09-09,cmr,ramu,adult,55,23,720.0,DESO2340
70736,2009-09-22,swab,ramu,adult,61,28,384.0,RKS9489
84309,2014-08-07,cmr,ramu,adult,47,12,576.0,DESO2389
84221,2013-07-24,cmr,ramu,adult,53,16,1200.0,DESO1315
70505,2014-09-07,cmr,ramu,adult,54,18,593280.0,RKS17873
72787,2005-07-19,swab,ramu,adult,52,15,288.0,RKS1571
72996,2008-07-22,cmr,ramu,adult,62,18,1296.0,RKS6373
70736,2009-09-22,swab,ramu,adult,72,42,2160.0,RKS9535
72996,2005-08-29,cmr,ramu,adult,48,11,12720.0,RKS2261
50194,2010-09-14,cmr,ramu,adult,45,12,1040496.0,RKS11799
10101,2015-08-31,cmr,ramu,adult,52,11,64960.0,RKS20265
71962,2009-08-05,swab,ramu,adult,40,8,96.0,RKS7945
84221,2014-09-11,cmr,ramu,adult,54,20,35280.0,DESO2598
84221,2014-08-06,cmr,ramu,adult,45,13,1248.0,DESO2317
70736,2008-08-27,swab,ramu,adult,42,8,96.0,RKS7203
70279,2015-08-31,cmr,ramu,adult,65,38,9288.96,RKS19480
11493,2009-09-08,swab,ramu,adult,56,18,48.0,RKS8710
72996,2007-06-01,swab,ramu,adult,52,14,10128.0,RKS2550
70505,2008-08-12,cmr,ramu,adult,50,14,2256.0,RKS6762
72808,2015-08-15,cmr,ramu,adult,52,18,4379.52,RKS18730
10101,2015-08-31,cmr,ramu,adult,47,12,3260819.52,RKS20281
70619,2008-07-25,cmr,ramu,adult,50,12,18240.0,RKS6500
10100,2015-09-10,cmr,ramu,adult,65,35,31784.16,RKS20510
10100,2015-09-09,cmr,ramu,adult,60,24,812133.12,RKS20467
11858,2015-08-25,cmr,ramu,adult,47,10,1354960.0,RKS20054
11392,2006-08-31,swab,ramu,adult,57,26,10368.0,RKS4588
70550,2016-07-12,cmr,ramu,adult,60,24,28233.376,RKS21539
72996,2006-08-20,cmr,ramu,adult,52,14,3600.0,RKS2466
11070,2011-08-30,swab,ramu,adult,55,18,202656.0,RKS13418
84306,2014-09-11,cmr,ramu,adult,51,15,15504.0,DESO2490
10101,2015-08-26,cmr,ramu,adult,47,13,30083040,RKS20142
72808,2015-08-15,cmr,ramu,adult,60,23,751.68,RKS18728
70619,2008-09-15,cmr,ramu,adult,48,13,6912.0,RKS7241
11496,2007-06-27,swab,ramu,adult,45,9,15120.0,RKS5457
70550,2006-08-21,cmr,ramu,adult,65,32,5808.0,RKS3879
11858,2015-08-25,cmr,ramu,adult,53,13,5160640.0,RKS19956
72996,2007-08-29,cmr,ramu,adult,56,15,15024.0,RKS5994
70563,2008-07-03,swab,ramu,adult,62,32,528.0,RKS6357
10100,2015-09-10,cmr,ramu,adult,65,28,1673486.88,RKS20404
72996,2008-09-13,cmr,ramu,adult,52,12,672.0000000000001,RKS6651
11858,2015-08-26,cmr,ramu,adult,49,10,1868160.0,RKS20104
11858,2015-08-25,cmr,ramu,adult,48,13,18236160,RKS19981
70449,2015-07-17,cmr,ramu,adult,56,20,1650.24,RKS18808
72808,2015-07-05,cmr,ramu,adult,58,24,6480.0,RKS18264
10100,2015-09-09,cmr,ramu,adult,58,21,429040.0,RKS19642
11858,2015-08-25,cmr,ramu,adult,64,28,87295.68,RKS19984
10570,2013-08-05,swab,ramu,adult,48,12,1152.0,RKS15817
70413,2013-09-07,cmr,ramu,adult,50,16,38016.0,YFS574
70449,2015-08-14,cmr,ramu,adult,63,30,24356.16,RKS19422
72996,2007-06-18,cmr,ramu,adult,46,10,49391.99999999999,RKS5124
84221,2013-08-22,cmr,ramu,adult,50,13,48.0,DESO1552
10102,2015-08-25,cmr,ramu,adult,44,8,88240.0,RKS20372
11516,2009-09-10,swab,ramu,adult,55,20,144.0,RKS9421
70381,2014-07-23,cmr,ramu,adult,67,38,2304.0,RKS17244
72996,2015-07-05,cmr,ramu,adult,49,12,1464.96,RKS18352
70550,2016-08-10,cmr,ramu,adult,44,8,4638.616,RKS21856
10101,2016-08-05,cmr,ramu,adult,59,19,80061.072,RKS21629
10102,2016-08-04,cmr,ramu,adult,52,13,10133.216,RKS21798
10101,2015-08-25,cmr,ramu,adult,48,11,26206800,RKS20079
84309,2013-08-22,cmr,ramu,adult,54,20,144.0,DESO1480
72996,2013-06-16,swab,ramu,adult,48,11,8304.0,RKS15831
70505,2015-07-20,cmr,ramu,adult,49,11,1840.0,RKS18869
72996,2007-06-18,cmr,ramu,adult,50,10,9552.0,RKS5131
72996,2005-07-25,cmr,ramu,adult,44,6,7823.999999999999,RKS2006
70550,2014-09-07,cmr,ramu,adult,50,13,37200.0,RKS18073
72996,2006-08-30,cmr,ramu,adult,50,8,6480.0,RKS3852
11858,2015-08-27,cmr,ramu,adult,52,13,1671760.0,RKS19788
12102,2006-08-02,swab,ramu,adult,45,9,6576.000000000001,RKS3627
72996,2005-07-25,cmr,ramu,adult,49,12,48.0,RKS1970
10100,2015-09-09,cmr,ramu,adult,61,28,5362637.76,RKS18758
72996,2005-07-25,cmr,ramu,adult,45,9,576.0,RKS1957
11221,2005-08-20,swab,ramu,adult,36,6,192.0,RKS1262
72996,2006-07-17,cmr,ramu,adult,46,9,6288.0,RKS3495
11858,2017-08-03,cmr,ramu,adult,48,12,478.888,RKS24124
10100,2015-09-10,cmr,ramu,adult,57,19,10675200,RKS20514
20199,2011-08-12,swab,ramu,adult,46,14,672.0000000000001,RKS12674
70413,2015-08-29,cmr,ramu,adult,69,42,41794.56,RKS19496
10101,2015-08-31,cmr,ramu,adult,63,21,528.0,RKS20010
10100,2016-08-03,cmr,ramu,adult,60,29,237182.312,RKS21790
11858,2015-08-27,cmr,ramu,adult,48,10,4420080.0,RKS20219
84221,2013-06-21,cmr,ramu,adult,48,19,96.0,DESO1138
72996,2005-09-21,cmr,ramu,adult,47,12,835824.0,RKS2379
11858,2015-08-27,cmr,ramu,adult,49,11,770844.0,RKS20220
72808,2015-08-14,cmr,ramu,adult,40,9,679.68,RKS18536
11858,2015-08-26,cmr,ramu,adult,52,13,4533949.44,RKS20303
72808,2015-08-14,cmr,ramu,adult,56,22,48.96,RKS18706
10100,2015-09-09,cmr,ramu,adult,49,13,12453120,RKS19676
70514,2010-06-26,swab,ramu,adult,49,12,16464.0,RKS9719
10101,2015-08-24,cmr,ramu,adult,45,8,13759398.24,RKS18474
70550,2013-08-27,cmr,ramu,adult,54,17,2735.9999999999995,USGS1713
10213,2009-09-11,swab,ramu,adult,59,21,546672.0,RKS9276
10316,2006-08-26,swab,ramu,adult,35,5,877488.0,RKS4514
70550,2013-08-08,cmr,ramu,adult,49,16,912.0,USGS1066
72996,2005-07-25,cmr,ramu,adult,52,16,3648.0,RKS2034
74269,2005-08-25,swab,ramu,adult,44,9,240.0,RKS3125
72996,2009-08-16,cmr,ramu,adult,51,16,96.0,RKS8397
72996,2008-07-15,cmr,ramu,adult,47,10,1584.0,RKS6268
70413,2013-09-08,cmr,ramu,adult,64,28,38975.99999999999,YFS596
70550,2006-08-31,cmr,ramu,adult,51,14,816.0000000000001,RKS3925
70550,2016-07-13,cmr,ramu,adult,62,24,5864.568,RKS21649
82682,2014-08-04,cmr,ramu,adult,48,13,240.0,DESO2156
70439,2010-07-03,swab,ramu,adult,75,55,1008.0,RKS9701
10102,2015-08-27,cmr,ramu,adult,57,18,352900.32,RKS19741
12618,2012-08-27,swab,ramu,adult,51,13,144.0,RKS15160
72996,2013-06-16,swab,ramu,adult,49,11,175440.0,RKS15834
72336,2015-09-14,cmr,ramu,adult,55,21,10269.6,RKS20684
10216,2007-06-30,swab,ramu,adult,48,12,144.0,RKS5514
70550,2014-09-09,cmr,ramu,adult,47,12,69936.0,RKS18138
70563,2008-07-30,swab,ramu,adult,69,46,1008.0,RKS6696
12618,2012-08-27,swab,ramu,adult,48,13,336.00000000000006,RKS15165
10101,2015-08-24,cmr,ramu,adult,48,11,20290000,RKS18615
11858,2015-08-26,cmr,ramu,adult,51,13,654132.0,RKS20295
72808,2015-07-05,cmr,ramu,adult,60,23,96.0,RKS18255
84309,2014-06-17,cmr,ramu,adult,60,23,2735.9999999999995,DESO1831
70550,2013-08-26,cmr,ramu,adult,49,20,432.0,USGS1648
50170,2010-09-13,cmr,ramu,adult,37,4,3160656.0,RKS11694
70134,2006-08-22,cmr,ramu,adult,53,16,40368.0,RKS3902
84221,2012-08-21,swab,ramu,adult,46,14,48.0,RKS15409
10102,2015-08-26,cmr,ramu,adult,47,9,45205760,RKS19926
10100,2015-09-09,cmr,ramu,adult,51,14,9272800.0,RKS19829
10101,2015-08-25,cmr,ramu,adult,52,11,3039359.52,RKS20098
10101,2015-08-25,cmr,ramu,adult,46,9,1155382.08,RKS20082
10100,2015-09-10,cmr,ramu,adult,50,14,24296800,RKS20493
72996,2005-09-21,cmr,ramu,adult,49,12,33024.0,RKS2348
10101,2016-06-24,cmr,ramu,adult,49,11,37920.0,RKS21045
11858,2015-08-27,cmr,ramu,adult,56,17,113064240,RKS19750
52127,2011-08-26,swab,ramu,adult,48,11,96.0,RKS12735
72996,2006-08-20,cmr,ramu,adult,54,13,3935.9999999999995,RKS2499
10100,2015-09-09,cmr,ramu,adult,51,14,1857188.16,RKS19683
72996,2006-08-30,cmr,ramu,adult,48,12,4848.0,RKS3896
72996,2007-07-30,cmr,ramu,adult,51,14,5184.0,RKS5868
70413,2015-07-06,cmr,ramu,adult,64,30,7586.88,RKS17947
12473,2006-08-15,swab,ramu,adult,38,5,96.0,RKS4380
72996,2005-07-25,cmr,ramu,adult,44,10,240.0,RKS2210
50170,2010-09-13,cmr,ramu,adult,43,8,11488655.999999998,RKS11719
10101,2015-08-27,cmr,ramu,adult,45,8,13444.32,RKS20234
72864,2007-06-15,swab,ramu,adult,85,78,288.0,RKS5118
72996,2006-08-30,cmr,ramu,adult,48,11,6192.0,RKS3899
70550,2006-08-13,cmr,ramu,adult,47,12,40656.0,RKS3205
70413,2015-08-01,cmr,ramu,adult,70,38,1428.96,RKS18834
70439,2008-06-23,swab,ramu,adult,68,45,1056.0,RKS6155
11858,2015-08-26,cmr,ramu,adult,45,10,7599721.44,RKS20101
70563,2008-07-30,swab,ramu,adult,61,25,58704.0,RKS6513
21078,2011-08-12,swab,ramu,adult,54,17,144.0,RKS12675
70156,2005-08-25,swab,ramu,adult,48,14,3120.0,RKS3108
84306,2013-06-19,cmr,ramu,adult,55,19,2928.0,DESO1073
70550,2015-07-10,cmr,ramu,adult,66,45,18140.64,RKS17972
72996,2009-07-03,cmr,ramu,adult,51,11,2160.0,RKS7405
72808,2015-08-13,cmr,ramu,adult,57,20,3286.56,RKS18509
70413,2013-07-26,cmr,ramu,adult,52,15,144.0,YFS503
10101,2015-08-31,cmr,ramu,adult,39,7,774836.16,RKS20279
72962,2007-06-14,swab,ramu,adult,54,16,93120.0,RKS5117
10316,2006-08-26,swab,ramu,adult,35,4,133584.0,RKS4503
72215,2014-05-27,cmr,ramu,adult,82,65,672.0000000000001,RKS16691
84221,2014-06-18,cmr,ramu,adult,59,19,4704.0,DESO1851
72996,2007-06-01,swab,ramu,adult,52,13,45216.0,RKS2533
72996,2008-08-20,cmr,ramu,adult,51,12,88176.0,RKS6884
70505,2015-08-17,cmr,ramu,adult,52,16,120217.92,RKS19426
72996,2014-06-23,cmr,ramu,adult,48,13,128351.99999999999,RKS16762
10102,2015-08-27,cmr,ramu,adult,50,12,4387903.68,RKS19742
10101,2015-08-26,cmr,ramu,adult,47,13,6093611.04,RKS20142
10223,2007-06-27,swab,ramu,adult,42,8,610848.0,RKS4126
10101,2012-07-03,swab,ramu,adult,52,12,240.0,RKS14365
72996,2006-08-07,cmr,ramu,adult,52,12,2448.0,RKS2508
50194,2010-08-24,cmr,ramu,adult,42,7,144.0,RKS11155
70550,2015-08-05,cmr,ramu,adult,59,22,3760.0,RKS19372
72996,2008-06-27,cmr,ramu,adult,52,12,768.0,RKS6179
70550,2014-09-09,cmr,ramu,adult,50,12,37584.0,RKS18132
70736,2009-09-22,swab,ramu,adult,61,26,6048.0,RKS9560
10101,2015-08-26,cmr,ramu,adult,49,13,8673920.0,RKS20145
84221,2013-06-20,cmr,ramu,adult,49,12,432.0,DESO1055
70627,2014-08-28,cmr,ramu,adult,60,28,48.0,RKS17473
10101,2015-09-11,cmr,ramu,adult,45,11,15153600,RKS19865
70413,2014-08-07,cmr,ramu,adult,57,27,2688.0000000000005,RKS17745
70736,2008-09-18,swab,ramu,adult,61,28,14256.000000000002,RKS6682
72996,2006-07-17,cmr,ramu,adult,49,10,6671.999999999999,RKS3819
10101,2012-09-07,swab,ramu,adult,46,11,96.0,RKS15637
70449,2015-07-17,cmr,ramu,adult,61,29,14927.04,RKS18806
72996,2005-09-21,cmr,ramu,adult,50,12,8928.0,RKS2369
70134,2006-08-22,cmr,ramu,adult,50,13,1717872.0,RKS3196
72996,2008-06-27,cmr,ramu,adult,48,12,3552.0,RKS6180
70550,2006-09-27,cmr,ramu,adult,56,19,14447.999999999998,RKS4091
72996,2006-08-20,cmr,ramu,adult,49,11,6623.999999999999,RKS2497
10100,2015-09-10,cmr,ramu,adult,66,30,739335.84,RKS20517
84309,2013-06-21,cmr,ramu,adult,54,14,2208.0,DESO1174
72996,2005-09-21,cmr,ramu,adult,44,10,26495.999999999996,RKS2334
50783,2011-07-09,swab,ramu,adult,52,17,96.0,RKS11742
70563,2009-07-11,swab,ramu,adult,58,19,240.0,RKS7467
10101,2016-06-24,cmr,ramu,adult,44,8,19200.0,RKS21001
70550,2015-07-11,cmr,ramu,adult,56,20,9469.44,RKS18069
10101,2015-08-26,cmr,ramu,adult,60,23,296022.24,RKS20125
10102,2016-06-24,cmr,ramu,adult,50,10,3120.0,RKS21079
72808,2015-06-12,cmr,ramu,adult,55,17,3257087.9999999995,RKS18226
72808,2016-07-06,cmr,ramu,adult,63,28,145826.296,RKS21282
70736,2008-08-26,swab,ramu,adult,65,34,4752.0,RKS6982
70550,2016-07-12,cmr,ramu,adult,57,24,6648.16,RKS21696
84221,2014-06-18,cmr,ramu,adult,59,21,144.0,DESO1904
72996,2006-09-28,cmr,ramu,adult,52,14,717024.0,RKS4098
70550,2006-09-27,cmr,ramu,adult,54,18,142656.0,RKS4081
72996,2007-06-01,swab,ramu,adult,52,12,768.0,RKS2549
70550,2006-08-13,cmr,ramu,adult,54,16,384.0,RKS1225
70550,2016-08-10,cmr,ramu,adult,41,10,58762.216,RKS21862
70449,2015-08-14,cmr,ramu,adult,58,23,17520.0,RKS19411
11518,2006-08-15,swab,ramu,adult,54,14,48.0,RKS4375
84221,2014-09-11,cmr,ramu,adult,45,12,96.0,DESO2713
72808,2015-07-07,cmr,ramu,adult,50,17,3446.88,RKS18360
11858,2015-08-27,cmr,ramu,adult,49,10,827705.76,RKS20224
72808,2015-06-12,cmr,ramu,adult,54,17,1318.08,RKS18194
10421,2011-08-30,swab,ramu,adult,49,15,5040.0,RKS13425
72996,2005-08-29,cmr,ramu,adult,50,20,1104.0,RKS2294
10101,2015-08-26,cmr,ramu,adult,42,7,1280800.0,RKS19921
10101,2015-08-31,cmr,ramu,adult,47,11,731.04,RKS20032
10218,2009-09-10,swab,ramu,adult,56,21,2592.0,RKS9258
84221,2014-08-07,cmr,ramu,adult,44,12,3600.0,DESO2297
70550,2006-08-21,cmr,ramu,adult,47,12,2496.0,RKS3845
70550,2016-07-12,cmr,ramu,adult,42,7,9295.136,RKS21528
72996,2006-08-07,cmr,ramu,adult,57,17,864.0,RKS2524
10102,2016-06-24,cmr,ramu,adult,43,7,19840.0,RKS21085
70550,2015-08-04,cmr,ramu,adult,64,33,4221.6,RKS18947
70134,2006-08-22,cmr,ramu,adult,54,15,19728.0,RKS3901
70439,2009-06-18,swab,ramu,adult,68,49,3311.9999999999995,RKS7351
70550,2013-09-10,cmr,ramu,adult,61,24,144.0,USGS1552
70413,2013-09-08,cmr,ramu,adult,60,25,77951.99999999999,YFS607
72996,2006-07-17,cmr,ramu,adult,50,9,3840.0,RKS2454
10101,2015-08-24,cmr,ramu,adult,47,9,42080.0,RKS18736
10101,2015-08-26,cmr,ramu,adult,50,12,4053856.8,RKS20139
72996,2008-07-22,cmr,ramu,adult,54,13,169872.0,RKS6497
72996,2008-09-13,cmr,ramu,adult,53,13,61775.99999999999,RKS7181
70550,2015-08-04,cmr,ramu,adult,60,24,2553.6,RKS18922
72996,2005-08-29,cmr,ramu,adult,45,10,1392.0,RKS2244
10316,2006-08-26,swab,ramu,adult,32,4,563424.0,RKS4521
74141,2008-06-23,swab,ramu,adult,67,34,9792.0,RKS6156
72996,2009-08-16,cmr,ramu,adult,52,14,3216.0,RKS8385
10100,2016-06-26,cmr,ramu,adult,59,25,1840.0,RKS20970
72996,2006-08-20,cmr,ramu,adult,58,18,2352.0,RKS2465
72996,2005-07-25,cmr,ramu,adult,57,14,8640.0,RKS2163
70666,2005-07-01,swab,ramu,adult,38,6,8880.0,RKS1228
72996,2004-08-23,swab,ramu,adult,42,7,4512.0,RKS045
70550,2013-07-23,cmr,ramu,adult,49,14,816.0000000000001,USGS1018
10100,2015-09-09,cmr,ramu,adult,60,24,7105440.0,RKS20467
70449,2015-08-15,cmr,ramu,adult,71,51,94516.8,RKS19423
10101,2016-06-24,cmr,ramu,adult,54,14,1520.0,RKS21058
